1965177,"20"" Aluminium folding bike - BLACK",http://tribesports.com/products/cycling/bikes/folding-bikes/1965177-20-aluminium-folding-bike-black
1965179,Lightweight 6 Speed Folding Bike/Bicycle - Great Christmas Gift,http://tribesports.com/products/cycling/bikes/folding-bikes/1965179-lightweight-6-speed-folding-bikebicycle-great-christmas-gift
1965181,"20"" folding bicycle, 6 - speed Shimano with rear suspension RED",http://tribesports.com/products/cycling/bikes/folding-bikes/1965181-20-folding-bicycle-6-speed-shimano-with-rear-suspension-red
1965182,"Terrabikes 3 Gear Folding Bike 84033 - 20"", Silver",http://tribesports.com/products/cycling/bikes/folding-bikes/1965182-terrabikes-3-gear-folding-bike-84033-20-silver
2359301,Dahon Cadenza XL 2011,http://tribesports.com/products/cycling/bikes/folding-bikes/2359301-dahon-cadenza-xl-2011
2654240,Jango V8i - Folding Bike 2011,http://tribesports.com/products/cycling/bikes/folding-bikes/2654240-jango-v8i-folding-bike-2011
3014862,"20"" folding bicycle, 6 - speed Shimano with rear suspension BLACK",http://tribesports.com/products/cycling/bikes/folding-bikes/3014862-20-folding-bicycle-6-speed-shimano-with-rear-suspension-black
3014865,"16"" Aluminium folding bike - BLACK",http://tribesports.com/products/cycling/bikes/folding-bikes/3014865-16-aluminium-folding-bike-black
3014868,"20"" folding bicycle, 6 - speed Shimano with rear suspension SILVER",http://tribesports.com/products/cycling/bikes/folding-bikes/3014868-20-folding-bicycle-6-speed-shimano-with-rear-suspension-silver
3014869,"20"" folding bicycle, 6 - speed Shimano - MTB style - BLUE",http://tribesports.com/products/cycling/bikes/folding-bikes/3014869-20-folding-bicycle-6-speed-shimano-mtb-style-blue
3014871,"16"" Aluminium folding bike - SILVER",http://tribesports.com/products/cycling/bikes/folding-bikes/3014871-16-aluminium-folding-bike-silver
3014876,"20"" folding bicycle, 6 - speed Shimano with rear suspension WHITE",http://tribesports.com/products/cycling/bikes/folding-bikes/3014876-20-folding-bicycle-6-speed-shimano-with-rear-suspension-white
3015108,Dawes Unisex Diamond Folding Bike - Black,http://tribesports.com/products/cycling/bikes/folding-bikes/3015108-dawes-unisex-diamond-folding-bike-black
3015127,8-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015127-8-inch-of-folding-bike
3015133,"16"" Folding Bicycle with 6 - speed Shimano - Rear suspension - BLACK",http://tribesports.com/products/cycling/bikes/folding-bikes/3015133-16-folding-bicycle-with-6-speed-shimano-rear-suspension-black
3015142,Mizani City+ (Black) 6 Speed Folding Bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015142-mizani-city-black-6-speed-folding-bike
3015206,8-Inch of folding bike,http://tribesports.com/products/cycling/bikes/folding-bikes/3015206-8-inch-of-folding-bike
3015213,"16"" Folding Bicycle with 6 - speed Shimano - Rear suspension - RED",http://tribesports.com/products/cycling/bikes/folding-bikes/3015213-16-folding-bicycle-with-6-speed-shimano-rear-suspension-red
3015215,"16"" Folding Bicycle with 6 - speed Shimano - Rear suspension - SILVER",http://tribesports.com/products/cycling/bikes/folding-bikes/3015215-16-folding-bicycle-with-6-speed-shimano-rear-suspension-silver
